Origem,Timestamp,Socket Connection Test
Haacke,2018-11-27 17:04:39,PASS
Haacke,2018-11-27 17:02:39,PASS
Haacke,2018-11-27 17:00:39,PASS
Haacke,2018-11-27 16:58:39,PASS
Haacke,2018-11-27 16:56:39,PASS
Haacke,2018-11-27 16:54:39,PASS
Haacke,2018-11-27 16:52:39,PASS
Haacke,2018-11-27 16:50:39,PASS
Haacke,2018-11-27 16:48:39,PASS
Haacke,2018-11-27 16:46:39,PASS
Haacke,2018-11-27 16:44:39,PASS
Haacke,2018-11-27 16:42:39,PASS
Haacke,2018-11-27 16:40:39,PASS
Haacke,2018-11-27 16:38:39,PASS
Haacke,2018-11-27 16:36:39,FAIL
Haacke,2018-11-27 16:34:39,PASS
Haacke,2018-11-27 16:32:39,PASS
Haacke,2018-11-27 16:30:39,PASS
Haacke,2018-11-27 16:28:39,PASS
Haacke,2018-11-27 16:26:39,PASS
Haacke,2018-11-27 16:24:39,PASS
Haacke,2018-11-27 16:22:39,PASS
Haacke,2018-11-27 16:20:39,PASS
Haacke,2018-11-27 16:18:39,PASS
Haacke,2018-11-27 16:16:39,PASS
Haacke,2018-11-27 16:14:39,FAIL
Haacke,2018-11-27 16:12:39,PASS
Haacke,2018-11-27 16:10:39,PASS
Haacke,2018-11-27 16:08:39,PASS
Haacke,2018-11-27 16:06:39,PASS
Haacke,2018-11-27 16:04:39,PASS
Haacke,2018-11-27 16:02:39,PASS
Haacke,2018-11-27 16:00:39,PASS
Haacke,2018-11-27 15:58:39,PASS
Haacke,2018-11-27 15:56:39,PASS
Haacke,2018-11-27 15:54:39,PASS
Haacke,2018-11-27 15:52:39,PASS
Haacke,2018-11-27 15:50:39,PASS
Haacke,2018-11-27 15:48:39,PASS
Haacke,2018-11-27 15:46:39,PASS
Haacke,2018-11-27 15:44:39,PASS
Haacke,2018-11-27 15:42:39,PASS
Haacke,2018-11-27 15:40:39,PASS
Haacke,2018-11-27 15:38:39,PASS
Haacke,2018-11-27 15:36:39,PASS
Haacke,2018-11-27 15:34:39,PASS
Haacke,2018-11-27 15:32:39,PASS
Haacke,2018-11-27 15:30:39,FAIL
Haacke,2018-11-27 15:28:39,PASS
Haacke,2018-11-27 15:26:39,PASS
Haacke,2018-11-27 15:24:39,PASS
Haacke,2018-11-27 15:22:39,PASS
Haacke,2018-11-27 15:20:39,PASS
Haacke,2018-11-27 15:18:39,PASS
Haacke,2018-11-27 15:16:39,PASS
Haacke,2018-11-27 15:14:39,PASS
Haacke,2018-11-27 15:12:39,PASS
Haacke,2018-11-25 04:31:16,PASS
Haacke,2018-11-25 04:26:16,PASS
Haacke,2018-11-25 04:21:16,FAIL
Haacke,2018-11-25 04:16:16,PASS
Haacke,2018-11-25 04:11:16,FAIL
Haacke,2018-11-25 04:06:16,PASS
Haacke,2018-11-25 04:01:16,PASS
Haacke,2018-11-25 03:56:16,PASS
Haacke,2018-11-25 03:51:16,FAIL
Haacke,2018-11-25 03:46:16,PASS
Haacke,2018-11-25 03:41:16,PASS
Haacke,2018-11-25 03:36:16,PASS
Haacke,2018-11-25 03:31:16,PASS
Haacke,2018-11-25 03:26:16,PASS
Haacke,2018-11-25 03:21:16,PASS
Haacke,2018-11-25 03:16:16,SLOW
Haacke,2018-11-25 03:11:16,PASS
Haacke,2018-11-25 03:06:16,PASS
Haacke,2018-11-25 03:01:16,PASS
Haacke,2018-11-25 02:56:16,PASS
Haacke,2018-11-25 02:51:16,SLOW
Haacke,2018-11-25 02:46:16,PASS
Haacke,2018-11-25 02:41:16,PASS
Haacke,2018-11-25 02:36:16,PASS
Haacke,2018-11-25 02:31:16,PASS
Haacke,2018-11-25 02:26:16,PASS
Haacke,2018-11-25 02:21:16,PASS
Haacke,2018-11-25 02:16:16,PASS
Haacke,2018-11-25 02:11:16,PASS
Haacke,2018-11-25 02:06:16,SLOW
Haacke,2018-11-25 02:01:16,PASS
Haacke,2018-11-25 01:56:16,PASS
Haacke,2018-11-25 01:51:16,PASS
Haacke,2018-11-25 01:46:16,SLOW
Haacke,2018-11-25 01:41:16,SLOW
Haacke,2018-11-25 01:36:16,SLOW
Haacke,2018-11-25 01:31:16,PASS
Haacke,2018-11-25 01:26:16,SLOW
Haacke,2018-11-25 01:21:16,SLOW
Haacke,2018-11-25 01:16:16,SLOW
Haacke,2018-11-25 01:11:16,PASS
Haacke,2018-11-25 01:06:16,FAIL
Haacke,2018-11-25 01:01:16,SLOW
Haacke,2018-11-25 00:56:16,PASS
Haacke,2018-11-25 00:51:16,PASS
Haacke,2018-11-25 00:46:16,SLOW
Haacke,2018-11-25 00:41:16,PASS
Haacke,2018-11-25 00:36:16,PASS
Haacke,2018-11-25 00:31:16,PASS
Haacke,2018-11-25 00:26:16,SLOW
Haacke,2018-11-25 00:21:16,PASS
Haacke,2018-11-25 00:16:16,PASS
Haacke,2018-11-25 00:11:16,PASS
Haacke,2018-11-25 00:06:16,PASS
Haacke,2018-11-25 00:01:16,PASS
Haacke,2018-11-24 23:56:16,PASS
Haacke,2018-11-24 23:51:16,SLOW
Haacke,2018-11-24 23:46:16,PASS
Haacke,2018-11-24 23:41:16,PASS
Haacke,2018-11-24 23:36:16,FAIL
Haacke,2018-11-24 23:31:16,FAIL
Haacke,2018-11-24 23:26:16,PASS
Haacke,2018-11-24 23:21:16,PASS
Haacke,2018-11-24 23:16:16,SLOW
Haacke,2018-11-24 23:11:16,SLOW
Haacke,2018-11-24 23:06:16,FAIL
Haacke,2018-11-24 23:01:16,SLOW
Haacke,2018-11-24 22:56:16,SLOW
Haacke,2018-11-24 22:51:16,PASS
Haacke,2018-11-24 22:46:16,SLOW
Haacke,2018-11-24 22:41:16,PASS
Haacke,2018-11-24 22:36:16,PASS
Haacke,2018-11-24 22:31:16,PASS
Haacke,2018-11-24 22:26:16,PASS
Haacke,2018-11-24 22:21:16,PASS
Haacke,2018-11-24 22:16:16,SLOW
Haacke,2018-11-24 22:11:16,PASS
Haacke,2018-11-24 22:06:16,FAIL
Haacke,2018-11-24 22:01:16,PASS
Haacke,2018-11-24 21:56:16,SLOW
Haacke,2018-11-24 21:51:16,FAIL
Haacke,2018-11-24 21:46:16,SLOW
Haacke,2018-11-24 21:41:16,SLOW
Haacke,2018-11-24 21:36:16,SLOW
Haacke,2018-11-24 21:31:16,SLOW
Haacke,2018-11-24 21:26:16,SLOW
Haacke,2018-11-24 21:21:16,SLOW
Haacke,2018-11-24 21:16:16,PASS
Haacke,2018-11-24 21:11:16,PASS
Haacke,2018-11-24 21:06:16,PASS
Haacke,2018-11-24 21:01:16,SLOW
Haacke,2018-11-24 20:56:16,PASS
Haacke,2018-11-24 20:51:16,FAIL
Haacke,2018-11-24 20:46:16,SLOW
Haacke,2018-11-24 20:41:16,PASS
Haacke,2018-11-24 20:36:16,PASS
Haacke,2018-11-24 20:31:16,SLOW
Haacke,2018-11-24 20:26:16,PASS
Haacke,2018-11-24 20:21:16,PASS
Haacke,2018-11-24 20:16:16,PASS
Haacke,2018-11-24 20:11:16,PASS
Haacke,2018-11-24 20:06:16,PASS
Haacke,2018-11-24 20:01:16,PASS
Haacke,2018-11-24 19:56:16,PASS
Haacke,2018-11-24 19:51:16,PASS
Haacke,2018-11-24 19:46:16,PASS
Haacke,2018-11-24 19:41:16,PASS
Haacke,2018-11-24 19:36:16,PASS
Haacke,2018-11-24 19:31:16,PASS
Haacke,2018-11-24 19:26:16,PASS
Haacke,2018-11-24 19:21:16,PASS
Haacke,2018-11-24 19:16:16,PASS
Haacke,2018-11-24 19:11:16,PASS
Haacke,2018-11-24 19:06:16,PASS
Haacke,2018-11-24 19:01:16,PASS
Haacke,2018-11-24 18:56:16,PASS
Haacke,2018-11-24 18:51:16,PASS
Haacke,2018-11-24 18:46:16,PASS
Haacke,2018-11-24 18:41:16,PASS
Haacke,2018-11-24 18:36:16,PASS
Haacke,2018-11-24 18:31:16,PASS
Haacke,2018-11-24 18:26:16,PASS
Haacke,2018-11-24 18:21:16,PASS
Haacke,2018-11-24 18:16:16,PASS
Haacke,2018-11-24 18:11:16,PASS
Haacke,2018-11-24 18:06:16,PASS
Haacke,2018-11-24 18:01:16,PASS
Haacke,2018-11-24 17:56:16,PASS
Haacke,2018-11-24 17:51:16,PASS
Haacke,2018-11-24 17:46:16,PASS
Haacke,2018-11-24 17:41:16,PASS
Haacke,2018-11-24 17:36:16,PASS
Haacke,2018-11-24 17:31:16,PASS
Haacke,2018-11-24 17:26:16,PASS
Haacke,2018-11-24 17:21:16,PASS
Haacke,2018-11-24 17:16:16,PASS
Haacke,2018-11-24 17:11:16,PASS
Haacke,2018-11-24 17:06:16,PASS
Haacke,2018-11-24 17:01:16,PASS
Haacke,2018-11-24 16:56:16,PASS
Haacke,2018-11-24 16:51:16,PASS
Haacke,2018-11-24 16:46:16,PASS
Haacke,2018-11-24 16:41:16,PASS
Haacke,2018-11-24 16:36:16,PASS
Haacke,2018-11-24 16:31:16,PASS
Haacke,2018-11-24 16:26:16,PASS
Haacke,2018-11-24 16:21:16,PASS
Haacke,2018-11-24 16:16:16,PASS
Haacke,2018-11-24 16:11:16,PASS
Haacke,2018-11-24 16:06:16,PASS
Haacke,2018-11-24 16:01:16,PASS
Haacke,2018-11-24 15:56:16,PASS
Haacke,2018-11-24 15:51:16,PASS
Haacke,2018-11-24 15:46:16,PASS
Haacke,2018-11-24 15:41:16,PASS
Haacke,2018-11-24 15:36:16,PASS
Haacke,2018-11-24 15:31:16,PASS
Haacke,2018-11-24 15:26:16,PASS
Haacke,2018-11-24 15:21:16,PASS
Haacke,2018-11-24 15:16:16,PASS
Haacke,2018-11-24 15:11:16,PASS
Haacke,2018-11-24 15:06:16,PASS
Haacke,2018-11-24 15:01:16,PASS
Haacke,2018-11-24 14:56:16,PASS
Haacke,2018-11-24 14:51:16,PASS
Haacke,2018-11-24 14:46:16,PASS
Haacke,2018-11-24 14:41:16,PASS
Haacke,2018-11-24 14:36:16,PASS
Haacke,2018-11-24 14:31:16,PASS
Haacke,2018-11-24 14:26:16,PASS
Haacke,2018-11-24 14:21:16,PASS
Haacke,2018-11-24 14:16:16,PASS
Haacke,2018-11-24 14:11:16,PASS
Haacke,2018-11-24 14:06:16,PASS
Haacke,2018-11-24 14:01:16,PASS
Haacke,2018-11-24 13:56:16,PASS
Haacke,2018-11-24 13:51:16,PASS
Haacke,2018-11-24 13:46:16,PASS
Haacke,2018-11-24 13:41:16,PASS
Haacke,2018-11-24 13:36:16,PASS
Haacke,2018-11-24 13:31:16,PASS
Haacke,2018-11-24 13:26:16,PASS
Haacke,2018-11-24 13:21:16,PASS
Haacke,2018-11-24 13:16:16,PASS
Haacke,2018-11-24 13:11:16,PASS
Haacke,2018-11-24 13:06:16,PASS
Haacke,2018-11-24 13:01:16,PASS
Haacke,2018-11-24 12:56:16,PASS
Haacke,2018-11-24 12:51:16,PASS
Haacke,2018-11-24 12:46:16,PASS
Haacke,2018-11-24 12:41:16,PASS
Haacke,2018-11-24 12:36:16,PASS
Haacke,2018-11-24 12:31:16,PASS
Haacke,2018-11-24 12:26:16,PASS
Haacke,2018-11-24 12:21:16,PASS
Haacke,2018-11-24 12:16:16,PASS
Haacke,2018-11-24 12:11:16,PASS
Haacke,2018-11-24 12:06:16,PASS
Haacke,2018-11-24 12:01:16,PASS
Haacke,2018-11-24 11:56:16,PASS
Haacke,2018-11-24 11:51:16,PASS
Haacke,2018-11-24 11:46:16,PASS
Haacke,2018-11-24 11:41:16,PASS
Haacke,2018-11-24 11:36:16,PASS
Haacke,2018-11-24 11:31:16,PASS
Haacke,2018-11-24 11:26:16,PASS
Haacke,2018-11-24 11:21:16,PASS
Haacke,2018-11-24 11:16:16,PASS
Haacke,2018-11-24 11:11:16,PASS
Haacke,2018-11-24 11:06:16,PASS
Haacke,2018-11-24 11:01:16,PASS
Haacke,2018-11-24 10:56:16,PASS
Haacke,2018-11-24 10:51:16,PASS
Haacke,2018-11-24 10:46:16,PASS
Haacke,2018-11-24 10:41:16,PASS
Haacke,2018-11-24 10:36:16,PASS
Haacke,2018-11-24 10:31:16,PASS
Haacke,2018-11-24 10:26:16,PASS
Haacke,2018-11-24 10:21:16,PASS
Haacke,2018-11-24 10:16:16,PASS
Haacke,2018-11-24 10:11:16,PASS
Haacke,2018-11-24 10:06:16,PASS
Haacke,2018-11-24 10:01:16,PASS
Haacke,2018-11-24 09:56:16,PASS
Haacke,2018-11-24 09:51:16,PASS
Haacke,2018-11-24 09:46:16,PASS
Haacke,2018-11-24 09:41:16,PASS
Haacke,2018-11-24 09:36:16,PASS
Haacke,2018-11-24 09:31:16,PASS
Haacke,2018-11-24 09:26:16,PASS
Haacke,2018-11-24 09:21:16,PASS
Haacke,2018-11-24 09:16:16,PASS
Haacke,2018-11-24 09:11:16,PASS
Haacke,2018-11-24 09:06:16,PASS
Haacke,2018-11-24 09:01:16,PASS
Haacke,2018-11-24 08:56:16,PASS
Haacke,2018-11-24 08:51:16,PASS
Haacke,2018-11-24 08:46:16,PASS
Haacke,2018-11-24 08:41:16,PASS
Haacke,2018-11-24 08:36:16,PASS
Haacke,2018-11-24 08:31:16,PASS
Haacke,2018-11-24 08:26:16,PASS
Haacke,2018-11-24 08:21:16,PASS
Haacke,2018-11-24 08:16:16,PASS
Haacke,2018-11-24 08:11:16,PASS
Haacke,2018-11-24 08:06:16,PASS
Haacke,2018-11-24 08:01:16,PASS
Haacke,2018-11-24 07:56:16,PASS
Haacke,2018-11-24 07:51:16,PASS
Haacke,2018-11-24 07:46:16,PASS
Haacke,2018-11-24 07:41:16,PASS
Haacke,2018-11-24 07:36:16,PASS
Haacke,2018-11-24 07:31:16,PASS
Haacke,2018-11-24 07:26:16,PASS
Haacke,2018-11-24 07:21:16,PASS
Haacke,2018-11-24 07:16:16,PASS
Haacke,2018-11-24 07:11:16,PASS
Haacke,2018-11-24 07:06:16,PASS
Haacke,2018-11-24 07:01:16,PASS
Haacke,2018-11-24 06:56:16,PASS
Haacke,2018-11-24 06:51:16,PASS
Haacke,2018-11-24 06:46:16,PASS
Haacke,2018-11-24 06:41:16,PASS
Haacke,2018-11-24 06:36:16,PASS
Haacke,2018-11-24 06:31:16,PASS
Haacke,2018-11-24 06:26:16,PASS
Haacke,2018-11-24 06:21:16,PASS
Haacke,2018-11-24 06:16:16,PASS
Haacke,2018-11-24 06:11:16,PASS
Haacke,2018-11-24 06:06:16,PASS
Haacke,2018-11-24 06:01:16,PASS
Haacke,2018-11-24 05:56:16,PASS
Haacke,2018-11-24 05:51:16,PASS
Haacke,2018-11-24 05:46:16,PASS
Haacke,2018-11-24 05:41:16,PASS
Haacke,2018-11-24 05:36:16,PASS
Haacke,2018-11-24 05:31:16,PASS
Haacke,2018-11-24 05:26:16,PASS
Haacke,2018-11-24 05:21:16,PASS
Haacke,2018-11-24 05:16:16,PASS
Haacke,2018-11-24 05:11:16,PASS
Haacke,2018-11-24 05:06:16,PASS
Haacke,2018-11-24 05:01:16,PASS
Haacke,2018-11-24 04:56:16,PASS
Haacke,2018-11-24 04:51:16,PASS
Haacke,2018-11-24 04:46:16,PASS
Haacke,2018-11-24 04:41:16,PASS
Haacke,2018-11-24 04:36:16,PASS
Haacke,2018-11-24 04:31:16,PASS
Haacke,2018-11-24 04:26:16,PASS
Haacke,2018-11-24 04:21:16,PASS
Haacke,2018-11-24 04:16:16,PASS
Haacke,2018-11-24 04:11:16,PASS
Haacke,2018-11-24 04:06:16,PASS
Haacke,2018-11-24 04:01:16,PASS
Haacke,2018-11-24 03:56:16,PASS
Haacke,2018-11-24 03:51:16,PASS
Haacke,2018-11-24 03:46:16,PASS
Haacke,2018-11-24 03:41:16,PASS
Haacke,2018-11-24 03:36:16,PASS
Haacke,2018-11-24 03:31:16,PASS
Haacke,2018-11-24 03:26:16,PASS
Haacke,2018-11-24 03:21:16,PASS
Haacke,2018-11-24 03:16:16,PASS
Haacke,2018-11-24 03:11:16,PASS
Haacke,2018-11-24 03:06:16,PASS
Haacke,2018-11-24 03:01:16,PASS
Haacke,2018-11-24 02:56:16,PASS
Haacke,2018-11-24 02:51:16,PASS
Haacke,2018-11-24 02:46:16,PASS
Haacke,2018-11-24 02:41:16,PASS
Haacke,2018-11-24 02:36:16,PASS
Haacke,2018-11-24 02:31:16,PASS
Haacke,2018-11-24 02:26:16,PASS
Haacke,2018-11-24 02:21:16,PASS
Haacke,2018-11-24 02:16:16,PASS
Haacke,2018-11-24 02:11:16,PASS
Haacke,2018-11-24 02:06:16,PASS
Haacke,2018-11-24 02:01:16,PASS
Haacke,2018-11-24 01:56:16,PASS
Haacke,2018-11-24 01:51:16,PASS
Haacke,2018-11-24 01:46:16,PASS
Haacke,2018-11-24 01:41:16,PASS
Haacke,2018-11-24 01:36:16,PASS
Haacke,2018-11-24 01:31:16,PASS
Haacke,2018-11-24 01:26:16,PASS
Haacke,2018-11-24 01:21:16,PASS
Haacke,2018-11-24 01:16:16,PASS
Haacke,2018-11-24 01:11:16,PASS
Haacke,2018-11-24 01:06:16,PASS
Haacke,2018-11-24 01:01:16,PASS
Haacke,2018-11-24 00:56:16,PASS
Haacke,2018-11-24 00:51:16,PASS
Haacke,2018-11-24 00:46:16,PASS
Haacke,2018-11-24 00:41:16,PASS
Haacke,2018-11-24 00:36:16,PASS
Haacke,2018-11-24 00:31:16,PASS
Haacke,2018-11-24 00:26:16,PASS
Haacke,2018-11-24 00:21:16,PASS
Haacke,2018-11-24 00:16:16,PASS
Haacke,2018-11-24 00:11:16,PASS
Haacke,2018-11-24 00:06:16,PASS
Haacke,2018-11-24 00:01:16,PASS
Haacke,2018-11-23 23:56:16,PASS
Haacke,2018-11-23 23:51:16,PASS
Haacke,2018-11-23 23:46:16,PASS
Haacke,2018-11-23 23:41:16,PASS
Haacke,2018-11-23 23:36:16,PASS
Haacke,2018-11-23 23:31:16,PASS
Haacke,2018-11-23 23:26:16,PASS
Haacke,2018-11-23 23:21:16,PASS
Haacke,2018-11-23 23:16:16,PASS
Haacke,2018-11-23 23:11:16,PASS
Haacke,2018-11-23 23:06:16,PASS
Haacke,2018-11-23 23:01:16,PASS
Haacke,2018-11-23 22:56:16,PASS
Haacke,2018-11-23 22:51:16,PASS
Haacke,2018-11-23 22:46:16,PASS
Haacke,2018-11-23 22:41:16,PASS
Haacke,2018-11-23 22:36:16,PASS
Haacke,2018-11-23 22:31:16,PASS
Haacke,2018-11-23 22:26:16,PASS
Haacke,2018-11-23 22:21:16,PASS
Haacke,2018-11-23 22:16:16,PASS
Haacke,2018-11-23 22:11:16,PASS
Haacke,2018-11-23 22:06:16,PASS
Haacke,2018-11-23 22:01:16,PASS
Haacke,2018-11-23 21:56:16,PASS
Haacke,2018-11-23 21:51:16,PASS
Haacke,2018-11-23 21:46:16,PASS
Haacke,2018-11-23 21:41:16,PASS
Haacke,2018-11-23 21:36:16,PASS
Haacke,2018-11-23 21:31:16,PASS
Haacke,2018-11-23 21:26:16,PASS
Haacke,2018-11-23 21:21:16,PASS
Haacke,2018-11-23 21:16:16,PASS
Haacke,2018-11-23 21:11:16,PASS
Haacke,2018-11-23 21:06:16,PASS
Haacke,2018-11-23 21:01:16,PASS
Haacke,2018-11-23 20:56:16,PASS
Haacke,2018-11-23 20:51:16,PASS
Haacke,2018-11-23 20:46:16,PASS
Haacke,2018-11-23 20:41:16,PASS
Haacke,2018-11-23 20:36:16,PASS
Haacke,2018-11-23 20:31:16,PASS
Haacke,2018-11-23 20:26:16,PASS
Haacke,2018-11-23 20:21:16,PASS
Haacke,2018-11-23 20:16:16,PASS
Haacke,2018-11-23 20:11:16,PASS
Haacke,2018-11-23 20:06:16,PASS
Haacke,2018-11-23 20:01:16,PASS
Haacke,2018-11-23 19:56:16,PASS
Haacke,2018-11-23 19:51:16,PASS
Haacke,2018-11-23 19:46:16,PASS
Haacke,2018-11-23 19:41:16,PASS
Haacke,2018-11-23 19:36:16,PASS
Haacke,2018-11-23 19:31:16,FAIL
Haacke,2018-11-23 19:26:16,PASS
Haacke,2018-11-23 19:21:16,PASS
Haacke,2018-11-23 19:16:16,PASS
Haacke,2018-11-23 19:11:16,PASS
Haacke,2018-11-23 19:06:16,PASS
Haacke,2018-11-23 19:01:16,PASS
Haacke,2018-11-23 18:56:16,PASS
Haacke,2018-11-23 18:51:16,PASS
Haacke,2018-11-23 18:46:16,PASS
Haacke,2018-11-23 18:41:16,PASS
Haacke,2018-11-23 18:36:16,PASS
Haacke,2018-11-23 18:31:16,PASS
Haacke,2018-11-23 18:26:16,PASS
Haacke,2018-11-23 18:21:16,PASS
Haacke,2018-11-23 18:16:16,PASS
Haacke,2018-11-23 18:11:16,PASS
Haacke,2018-11-23 18:06:16,PASS
Haacke,2018-11-23 18:01:16,PASS
Haacke,2018-11-23 17:56:16,PASS
Haacke,2018-11-23 17:51:16,PASS
Haacke,2018-11-23 17:46:16,PASS
Haacke,2018-11-23 17:41:16,PASS
Haacke,2018-11-23 17:36:16,PASS
Haacke,2018-11-23 17:31:16,PASS
Haacke,2018-11-23 17:26:16,PASS
Haacke,2018-11-23 17:21:16,PASS
Haacke,2018-11-23 17:16:16,PASS
Haacke,2018-11-23 17:11:16,PASS
Haacke,2018-11-23 17:06:16,PASS
Haacke,2018-11-23 17:01:16,PASS
Haacke,2018-11-23 16:56:16,PASS
Haacke,2018-11-23 16:51:16,PASS
Haacke,2018-11-23 16:46:16,PASS
Haacke,2018-11-23 16:41:16,PASS
Haacke,2018-11-23 16:36:16,PASS
Haacke,2018-11-23 16:31:16,PASS
Haacke,2018-11-23 16:26:16,PASS
Haacke,2018-11-23 16:21:16,PASS
Haacke,2018-11-23 16:16:16,PASS
Haacke,2018-11-23 16:11:16,PASS
Haacke,2018-11-23 16:06:16,PASS
Haacke,2018-11-23 16:01:16,PASS
Haacke,2018-11-23 15:56:16,PASS
Haacke,2018-11-23 15:51:16,PASS
Haacke,2018-11-23 15:46:16,PASS
Haacke,2018-11-23 15:41:16,PASS
Haacke,2018-11-23 15:36:16,PASS
Haacke,2018-11-23 15:31:16,PASS
Haacke,2018-11-23 15:26:16,PASS
Haacke,2018-11-23 15:21:16,PASS
Haacke,2018-11-23 15:16:16,PASS
Haacke,2018-11-23 15:11:16,PASS
Haacke,2018-11-23 15:06:16,PASS
Haacke,2018-11-23 15:01:16,PASS
Haacke,2018-11-23 14:56:16,PASS
Haacke,2018-11-23 14:51:16,PASS
Haacke,2018-11-23 14:46:16,PASS
Haacke,2018-11-23 14:41:16,PASS
Haacke,2018-11-23 14:36:16,PASS
Haacke,2018-11-23 14:31:16,PASS
Haacke,2018-11-23 14:26:16,PASS
Haacke,2018-11-23 14:21:16,PASS
Haacke,2018-11-23 14:16:16,PASS
Haacke,2018-11-23 14:11:16,PASS
Haacke,2018-11-23 14:06:16,PASS
Haacke,2018-11-23 14:01:16,PASS
Haacke,2018-11-23 13:56:16,PASS
Haacke,2018-11-23 13:51:16,PASS
Haacke,2018-11-23 13:46:16,PASS
Haacke,2018-11-23 13:41:16,PASS
Haacke,2018-11-23 13:36:16,PASS
Haacke,2018-11-23 13:31:16,PASS
Haacke,2018-11-23 13:26:16,PASS
Haacke,2018-11-23 13:21:16,PASS
Haacke,2018-11-23 13:16:16,PASS
Haacke,2018-11-23 13:11:16,PASS
Haacke,2018-11-23 13:06:16,PASS
Haacke,2018-11-23 13:01:16,PASS
Haacke,2018-11-23 12:56:16,PASS
Haacke,2018-11-23 12:51:16,PASS
Haacke,2018-11-23 12:46:16,PASS
Haacke,2018-11-23 12:41:16,PASS
Haacke,2018-11-23 12:36:16,PASS
Haacke,2018-11-23 12:31:16,PASS
Haacke,2018-11-23 12:26:16,PASS
Haacke,2018-11-23 12:21:16,PASS
Haacke,2018-11-23 12:16:16,PASS
Haacke,2018-11-23 12:11:16,PASS
Haacke,2018-11-23 12:06:16,PASS
Haacke,2018-11-23 12:01:16,PASS
Haacke,2018-11-23 11:56:16,FAIL
Haacke,2018-11-23 11:51:16,PASS
Haacke,2018-11-23 11:46:16,PASS
Haacke,2018-11-23 11:41:16,PASS
Haacke,2018-11-23 11:36:16,PASS
Haacke,2018-11-23 11:31:16,FAIL
Haacke,2018-11-23 11:26:16,PASS
Haacke,2018-11-23 11:21:16,PASS
Haacke,2018-11-23 11:16:16,PASS
Haacke,2018-11-23 11:11:16,PASS
Haacke,2018-11-23 11:06:16,FAIL
Haacke,2018-11-23 11:01:16,PASS
Haacke,2018-11-23 10:56:16,PASS
Haacke,2018-11-23 10:51:16,PASS
Haacke,2018-11-23 10:46:16,PASS
Haacke,2018-11-23 10:41:16,PASS
Haacke,2018-11-23 10:36:16,PASS
Haacke,2018-11-23 10:31:16,PASS
Haacke,2018-11-23 10:26:16,PASS
Haacke,2018-11-23 10:21:16,PASS
Haacke,2018-11-23 10:16:16,PASS
Haacke,2018-11-23 10:11:16,PASS
Haacke,2018-11-23 10:06:16,FAIL
Haacke,2018-11-23 10:01:16,FAIL
Haacke,2018-11-23 09:56:16,SLOW
Haacke,2018-11-23 09:51:16,PASS
Haacke,2018-11-23 09:46:16,SLOW
Haacke,2018-11-23 09:41:16,PASS
Haacke,2018-11-23 09:36:16,FAIL
Haacke,2018-11-23 09:31:16,PASS
Haacke,2018-11-23 09:26:16,FAIL
Haacke,2018-11-23 09:21:16,SLOW
Haacke,2018-11-23 09:16:16,FAIL
Haacke,2018-11-23 09:11:16,FAIL
Haacke,2018-11-23 09:06:16,FAIL
Haacke,2018-11-23 09:01:16,FAIL
Haacke,2018-11-23 08:56:16,PASS
Haacke,2018-11-23 08:51:16,PASS
Haacke,2018-11-23 08:46:16,SLOW
Haacke,2018-11-23 08:41:16,PASS
Haacke,2018-11-23 08:36:16,FAIL
Haacke,2018-11-23 08:31:16,FAIL
Haacke,2018-11-23 08:26:16,FAIL
Haacke,2018-11-23 08:21:16,FAIL
Haacke,2018-11-23 08:16:16,FAIL
Haacke,2018-11-23 08:11:16,FAIL
Haacke,2018-11-23 08:06:16,FAIL
Haacke,2018-11-23 08:01:16,FAIL
Haacke,2018-11-23 07:56:16,PASS
Haacke,2018-11-23 07:51:16,PASS
Haacke,2018-11-23 07:46:16,PASS
Haacke,2018-11-23 07:41:16,PASS
Haacke,2018-11-23 07:36:16,PASS
Haacke,2018-11-23 07:31:16,PASS
Haacke,2018-11-23 07:26:16,PASS
Haacke,2018-11-23 07:21:16,PASS
Haacke,2018-11-23 07:16:16,PASS
Haacke,2018-11-23 07:11:16,PASS
Haacke,2018-11-23 07:06:16,PASS
Haacke,2018-11-23 07:01:16,PASS
Haacke,2018-11-23 06:56:16,PASS
Haacke,2018-11-23 06:51:16,PASS
Haacke,2018-11-23 06:46:16,PASS
Haacke,2018-11-23 06:41:16,PASS
Haacke,2018-11-23 06:36:16,PASS
Haacke,2018-11-23 06:31:16,PASS
Haacke,2018-11-23 06:26:16,PASS
Haacke,2018-11-23 06:21:16,PASS
Haacke,2018-11-23 06:16:16,PASS
Haacke,2018-11-23 06:11:16,PASS
Haacke,2018-11-23 06:06:16,PASS
Haacke,2018-11-23 06:01:16,PASS
Haacke,2018-11-23 05:56:16,PASS
Haacke,2018-11-23 05:51:16,PASS
Haacke,2018-11-23 05:46:16,PASS
Haacke,2018-11-23 05:41:16,PASS
Haacke,2018-11-23 05:36:16,PASS
Haacke,2018-11-23 05:31:16,PASS
Haacke,2018-11-23 05:26:16,PASS
Haacke,2018-11-23 05:21:16,PASS
Haacke,2018-11-23 05:16:16,PASS
Haacke,2018-11-23 05:11:16,PASS
Haacke,2018-11-23 05:06:16,PASS
Haacke,2018-11-23 05:01:16,PASS
Haacke,2018-11-23 04:56:16,PASS
Haacke,2018-11-23 04:51:16,PASS
Haacke,2018-11-23 04:46:16,PASS
Haacke,2018-11-23 04:41:16,PASS
